source_id,source_type,relationship_type,target_id,target_type,level,notes
S_3,Symptom,INDICATES,D_2090,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4595,Diagnosis,Chief Sign,"detailed history and physical exam, rule out sepsis: csf, blood and urine cultures. always consider and treat for bacterial sepsis, until proven otherwise"
S_2338,Symptom,INDICATES,D_4595,Diagnosis,Level 1,
S_13829,Symptom,INDICATES,D_4595,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4595,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_400,Diagnosis,Chief Sign,"detailed history and physical exam, rule out sepsis: csf, blood and urine cultures. always consider and treat for bacterial sepsis, until proven otherwise"
S_2338,Symptom,INDICATES,D_400,Diagnosis,Level 1,
S_222,Symptom,INDICATES,D_400,Diagnosis,Level 2,extremely rare. seen mostly in immunodeficiency. always consider and treat for bacterial sepsis first
S_3,Symptom,INDICATES,D_400,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_488,Diagnosis,Chief Sign,"detailed history and physical exam, rule out sepsis: csf, blood and urine cultures. always consider and treat for bacterial sepsis, until proven otherwise"
S_2338,Symptom,INDICATES,D_488,Diagnosis,Level 1,
S_222,Symptom,INDICATES,D_488,Diagnosis,Level 2,extremely rare. seen mostly in immunodeficiency. always consider and treat for bacterial sepsis first
S_3,Symptom,INDICATES,D_488,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4598,Diagnosis,Chief Sign,
S_19427,Symptom,INDICATES,D_4598,Diagnosis,Level 1,
S_3,Symptom,INDICATES,D_4598,Diagnosis,Level 2,
S_19388,Symptom,INDICATES,D_255,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_255,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_13833,Symptom,INDICATES,D_255,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_255,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_2490,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_2490,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_13833,Symptom,INDICATES,D_2490,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_2490,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_1430,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_1430,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_13833,Symptom,INDICATES,D_1430,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_1430,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4591,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_4591,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_13833,Symptom,INDICATES,D_4591,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4591,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4603,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_4603,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_13833,Symptom,INDICATES,D_4603,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4603,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4592,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_4592,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_13833,Symptom,INDICATES,D_4592,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4592,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4605,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_4605,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_13833,Symptom,INDICATES,D_4605,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4605,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4595,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_4595,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_13829,Symptom,INDICATES,D_4595,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4595,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_1047,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_1047,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_13829,Symptom,INDICATES,D_1047,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_1047,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_820,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_820,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_13829,Symptom,INDICATES,D_820,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_820,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_400,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_400,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_222,Symptom,INDICATES,D_400,Diagnosis,Level 2,"extremely rare. seen mostly in immunodeficiency, or occasionally acquired while travelling"
S_3,Symptom,INDICATES,D_400,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4610,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_4610,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_222,Symptom,INDICATES,D_4610,Diagnosis,Level 2,"extremely rare. seen mostly in immunodeficiency, or occasionally acquired while travelling"
S_3,Symptom,INDICATES,D_4610,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4611,Diagnosis,Chief Sign,detailed history and physical exam
S_2338,Symptom,INDICATES,D_4611,Diagnosis,Level 1,clinical features and investigations suggestive of infection. often acute onset.
S_222,Symptom,INDICATES,D_4611,Diagnosis,Level 2,"extremely rare. seen mostly in immunodeficiency, or occasionally acquired while travelling"
S_3,Symptom,INDICATES,D_4611,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_568,Diagnosis,Chief Sign,detailed history and physical exam
S_19482,Symptom,INDICATES,D_568,Diagnosis,Level 1,clinical features and investigations not suggestive of infection. often fever> 5 days
S_1579,Symptom,INDICATES,D_568,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_568,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_567,Diagnosis,Chief Sign,detailed history and physical exam
S_19482,Symptom,INDICATES,D_567,Diagnosis,Level 1,clinical features and investigations not suggestive of infection. often fever> 5 days
S_1579,Symptom,INDICATES,D_567,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_567,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_3605,Diagnosis,Chief Sign,detailed history and physical exam
S_19482,Symptom,INDICATES,D_3605,Diagnosis,Level 1,clinical features and investigations not suggestive of infection. often fever> 5 days
S_1579,Symptom,INDICATES,D_3605,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_3605,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_3891,Diagnosis,Chief Sign,detailed history and physical exam
S_19482,Symptom,INDICATES,D_3891,Diagnosis,Level 1,clinical features and investigations not suggestive of infection. often fever> 5 days
S_1579,Symptom,INDICATES,D_3891,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_3891,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4616,Diagnosis,Chief Sign,detailed history and physical exam
S_19482,Symptom,INDICATES,D_4616,Diagnosis,Level 1,clinical features and investigations not suggestive of infection. often fever> 5 days
S_1579,Symptom,INDICATES,D_4616,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4616,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4617,Diagnosis,Chief Sign,detailed history and physical exam
S_19482,Symptom,INDICATES,D_4617,Diagnosis,Level 1,clinical features and investigations not suggestive of infection. often fever> 5 days
S_222,Symptom,INDICATES,D_4617,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4617,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_1115,Diagnosis,Chief Sign,detailed history and physical exam
S_19482,Symptom,INDICATES,D_1115,Diagnosis,Level 1,clinical features and investigations not suggestive of infection. often fever> 5 days
S_19507,Symptom,INDICATES,D_1115,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_1115,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_937,Diagnosis,Chief Sign,detailed history and physical exam
S_19482,Symptom,INDICATES,D_937,Diagnosis,Level 1,clinical features and investigations not suggestive of infection. often fever> 5 days
S_19507,Symptom,INDICATES,D_937,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_937,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4620,Diagnosis,Chief Sign,detailed history and physical exam
S_19482,Symptom,INDICATES,D_4620,Diagnosis,Level 1,clinical features and investigations not suggestive of infection. often fever> 5 days
S_19507,Symptom,INDICATES,D_4620,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4620,Diagnosis,Level 3,
S_19388,Symptom,INDICATES,D_4621,Diagnosis,Chief Sign,detailed history and physical exam
S_19482,Symptom,INDICATES,D_4621,Diagnosis,Level 1,clinical features and investigations not suggestive of infection. often fever> 5 days
S_19507,Symptom,INDICATES,D_4621,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4621,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_3832,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19522,Symptom,INDICATES,D_3832,Diagnosis,Level 1,height and head circumference often preserved initially
S_19523,Symptom,INDICATES,D_3832,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_3832,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4623,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19522,Symptom,INDICATES,D_4623,Diagnosis,Level 1,height and head circumference often preserved initially
S_19523,Symptom,INDICATES,D_4623,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4623,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4624,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19522,Symptom,INDICATES,D_4624,Diagnosis,Level 1,height and head circumference often preserved initially
S_19523,Symptom,INDICATES,D_4624,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4624,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_1228,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19522,Symptom,INDICATES,D_1228,Diagnosis,Level 1,height and head circumference often preserved initially
S_19523,Symptom,INDICATES,D_1228,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_1228,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4626,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19522,Symptom,INDICATES,D_4626,Diagnosis,Level 1,height and head circumference often preserved initially
S_19523,Symptom,INDICATES,D_4626,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4626,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4627,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19522,Symptom,INDICATES,D_4627,Diagnosis,Level 1,height and head circumference often preserved initially
S_19523,Symptom,INDICATES,D_4627,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4627,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4628,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19522,Symptom,INDICATES,D_4628,Diagnosis,Level 1,height and head circumference often preserved initially
S_19523,Symptom,INDICATES,D_4628,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4628,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4361,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19522,Symptom,INDICATES,D_4361,Diagnosis,Level 1,height and head circumference often preserved initially
S_19551,Symptom,INDICATES,D_4361,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4361,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4630,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19522,Symptom,INDICATES,D_4630,Diagnosis,Level 1,height and head circumference often preserved initially
S_19551,Symptom,INDICATES,D_4630,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4630,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4631,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19522,Symptom,INDICATES,D_4631,Diagnosis,Level 1,height and head circumference often preserved initially
S_19551,Symptom,INDICATES,D_4631,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_4631,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_2265,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19522,Symptom,INDICATES,D_2265,Diagnosis,Level 1,height and head circumference often preserved initially
S_19551,Symptom,INDICATES,D_2265,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_2265,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_155,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19566,Symptom,INDICATES,D_155,Diagnosis,Level 1,
S_16811,Symptom,INDICATES,D_155,Diagnosis,Level 2,height and head circumference often preserved initially
S_3,Symptom,INDICATES,D_155,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4361,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19566,Symptom,INDICATES,D_4361,Diagnosis,Level 1,
S_16811,Symptom,INDICATES,D_4361,Diagnosis,Level 2,height and head circumference often preserved initially
S_3,Symptom,INDICATES,D_4361,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_3900,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19566,Symptom,INDICATES,D_3900,Diagnosis,Level 1,
S_16811,Symptom,INDICATES,D_3900,Diagnosis,Level 2,height and head circumference often preserved initially
S_3,Symptom,INDICATES,D_3900,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_483,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19566,Symptom,INDICATES,D_483,Diagnosis,Level 1,
S_16811,Symptom,INDICATES,D_483,Diagnosis,Level 2,height and head circumference often preserved initially
S_3,Symptom,INDICATES,D_483,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_823,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19566,Symptom,INDICATES,D_823,Diagnosis,Level 1,
S_19583,Symptom,INDICATES,D_823,Diagnosis,Level 2,height and head variable
S_3,Symptom,INDICATES,D_823,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_437,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19566,Symptom,INDICATES,D_437,Diagnosis,Level 1,
S_19587,Symptom,INDICATES,D_437,Diagnosis,Level 2,height and head circumference often preserved initially. height may be reduced in endocrinopathies
S_3,Symptom,INDICATES,D_437,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4639,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19566,Symptom,INDICATES,D_4639,Diagnosis,Level 1,
S_19587,Symptom,INDICATES,D_4639,Diagnosis,Level 2,height and head circumference often preserved initially. height may be reduced in endocrinopathies
S_3,Symptom,INDICATES,D_4639,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_257,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19566,Symptom,INDICATES,D_257,Diagnosis,Level 1,
S_19587,Symptom,INDICATES,D_257,Diagnosis,Level 2,height and head circumference often preserved initially. height may be reduced in endocrinopathies
S_3,Symptom,INDICATES,D_257,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4552,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19566,Symptom,INDICATES,D_4552,Diagnosis,Level 1,
S_19587,Symptom,INDICATES,D_4552,Diagnosis,Level 2,height and head circumference often preserved initially. height may be reduced in endocrinopathies
S_3,Symptom,INDICATES,D_4552,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4642,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19566,Symptom,INDICATES,D_4642,Diagnosis,Level 1,
S_19603,Symptom,INDICATES,D_4642,Diagnosis,Level 2,height usually reduced. head circumference variable
S_3,Symptom,INDICATES,D_4642,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4643,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19566,Symptom,INDICATES,D_4643,Diagnosis,Level 1,
S_19603,Symptom,INDICATES,D_4643,Diagnosis,Level 2,height usually reduced. head circumference variable
S_3,Symptom,INDICATES,D_4643,Diagnosis,Level 3,
S_16809,Symptom,INDICATES,D_4644,Diagnosis,Chief Sign,"weight >3%ile or weight falls over two major precentile lines, or body mass index-for age or weight-for-length < 3%ile, careful history including food intake. careful physical exam. obtain all growth records"
S_19566,Symptom,INDICATES,D_4644,Diagnosis,Level 1,
S_19603,Symptom,INDICATES,D_4644,Diagnosis,Level 2,height usually reduced. head circumference variable
S_3,Symptom,INDICATES,D_4644,Diagnosis,Level 3,
S_8556,Symptom,INDICATES,D_2000,Diagnosis,Chief Sign,
S_19614,Symptom,INDICATES,D_2000,Diagnosis,Level 1,
S_19615,Symptom,INDICATES,D_2000,Diagnosis,Level 2,
S_19616,Symptom,INDICATES,D_2000,Diagnosis,Level 3,
S_8558,Symptom,INDICATES,D_2000,Diagnosis,Level 4,
S_3,Symptom,INDICATES,D_2000,Diagnosis,Level 5,
S_8556,Symptom,INDICATES,D_2001,Diagnosis,Chief Sign,
S_19614,Symptom,INDICATES,D_2001,Diagnosis,Level 1,
