id,name,type,notes,general_notes,life_threatening,definitions
D_4018,"sepsis
(bacteremia,_uti,_meningitis,_other)",Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4019,"membrane
(spherocytosis,_elliptocytosis)",Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4020,"enzyme
(g6pd,_pyruvate_kinase_deficiency)",Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4021,breast_milk_jaundice,Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4022,gilberts,Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4023,criglar_najar,Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4024,gi_obstruction,Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4025,breast_feeding_jaundice/dehydration,Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4026,"infectious (torch,hepatitis_virus,bacterial_sepsis,uti)",Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4027,"genetic (cystic_fibrosis, alagille_syndrome)",Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4028,"metabolic_
(inborn_errors_of_metabolism,_alpha-1-antitrpsin_deficiency)",Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4029,"endocrine
(hypothyroid,_hypopituitarism)",Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4030,"iatrogenic_
(eg._tpn,_other_drugs)",Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4031,"neoplastic_
(hepatoblastoma)",Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4032,biliary_artesia,Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4033,"other_obstructive_
(eg._choledochal_cyst,_mass,_intestinal_obstruction)",Diagnosis,,"*check bilirubin
(if > 2 weeks, check total and direct)",,
D_4034,high_sugar_load,Diagnosis,,*history and physical exam,,
D_4036,"viral_
(gastroenteritis)",Diagnosis,,*history and physical exam,,
D_4037,"bacteria
(eg._e._coli,_salmonella,_yersinia,_campylobacter,_shigelia)",Diagnosis,,*history and physical exam,,
D_4038,"parasitic_
(eg._giardia,_e_histolytica)",Diagnosis,,*history and physical exam,,
D_4042,"inflammatory_bowel_disease_
(crohns_disease)",Diagnosis,,*history and physical exam,,
D_4044,secretory_neoplasm,Diagnosis,,*history and physical exam,,
D_4046,constipation_with_overflow_diarrhea,Diagnosis,,*history and physical exam,,
D_4049,carbohydrate_malabsoption,Diagnosis,,*history and physical exam,,
D_4053,"inflammatory_bowel_disease_
(crohns_disease,_ulcerative_colitis)",Diagnosis,,*history and physical exam,,
D_4054,c_difficile,Diagnosis,,*history and physical exam,,
D_4055,"drugs_
(eg._antibiotics,_laxatives)",Diagnosis,,*history and physical exam,,
D_4056,insufficient_intake/nutrition_and_feeding_issues,Diagnosis,,"*history of infrequent bowe movements, hard, small stools, painful evacuation, overflow encopresis.
*detailed abdominal and neurological physical exams",,
D_4058,hirschsprungs_disease,Diagnosis,,"*history of infrequent bowe movements, hard, small stools, painful evacuation, overflow encopresis.
*detailed abdominal and neurological physical exams",,
D_4065,witholding,Diagnosis,,"*history of infrequent bowe movements, hard, small stools, painful evacuation, overflow encopresis.
*detailed abdominal and neurological physical exams",,
D_4066,"painful
(eg._fissures)",Diagnosis,,"*history of infrequent bowe movements, hard, small stools, painful evacuation, overflow encopresis.
*detailed abdominal and neurological physical exams",,
D_4067,"drugs
(narcotics,_psychotropics)",Diagnosis,,"*history of infrequent bowe movements, hard, small stools, painful evacuation, overflow encopresis.
*detailed abdominal and neurological physical exams",,
D_4070,bowe_obstruction,Diagnosis,,"*history of infrequent bowe movements, hard, small stools, painful evacuation, overflow encopresis.
*detailed abdominal and neurological physical exams",,
D_4074,guillian-barré_syndrome,Diagnosis,,"*history of infrequent bowe movements, hard, small stools, painful evacuation, overflow encopresis.
*detailed abdominal and neurological physical exams",,
D_4075,"neglect,_
physical_abuse,_
sexual_abuse",Diagnosis,,"*history of infrequent bowe movements, hard, small stools, painful evacuation, overflow encopresis.
*detailed abdominal and neurological physical exams",,
D_4076,teething,Diagnosis,,,,
D_4079,"gum_disease
(eg._gingivitis)",Diagnosis,,,,
D_4080,"hand,_foot_and_mouth_dsease
(coxsackie_virus)",Diagnosis,,,,
D_4081,streptococcal_throat_infection,Diagnosis,,,,
D_4083,herpex_simplex_virus,Diagnosis,,,,
D_4084,"inflamed_papillae
(eg._burn)",Diagnosis,,,,
D_4089,birth_injury,Diagnosis,,,,
D_4090,congenital_malformation,Diagnosis,,,,
D_4091,torch_infection,Diagnosis,,,,
D_4093,respiratory_distress_syndrome,Diagnosis,,,,
D_4094,birth_asphyxia,Diagnosis,,,,
D_4096,meconium_aspiration,Diagnosis,,,,
D_4102,"drugs_
(eg._ssri)",Diagnosis,,,,
D_4105,transposition_of_the_great_arteries,Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4106,truncus_arteriosus,Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4107,total_anomalous,Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4108,pulmonary_venous_retrun,Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4109,tricuspid_atresia,Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4110,tetralogy_of_fallot,Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4111,pulmonary_atresia,Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4113,"congenital_upper_airway_obstruction_
(eg._atresia,_laryngomalacia)",Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4114,"airway_compression_
(eg._congenital_neckmass,_mediastinal_mass)",Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4117,meconium_aspiration/meconium_pneumonitis,Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4118,congenital_lung_anomalies,Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4120,"hematologic
(eg._anemia,_hemoglobinopathies,_polycythemia)",Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4122,persistent_pulmonary_hypertension,Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4123,"disordered_control_of_breathing_
(eg._seizure,_birth_trauma_causing_intracranial_injury,_peripartum_maternal_narcotis)",Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4124,acrocyanosis_(often_normal_in_otherwise_healthy_newborns),Diagnosis,,"*detailed pregnancy and delivery history, 
*detailed physical exam check sa02",,
D_4125,trauma/injury,Diagnosis,"e.g. physical abuse, fracture, sprain, overuse injuries, etc",,,
D_4127,legg-calve-perthes,Diagnosis,e.g. avascular necrosis,,,
D_4128,growing_pains,Diagnosis,,,,
D_4129,osgood_schlatter_disease,Diagnosis,,,,
D_4133,transient_synovitis,Diagnosis,,,,
D_4134,post-infectious_reactive_arthritis,Diagnosis,,,,
D_4135,rehumatic_fever,Diagnosis,,,,
D_4136,juveile_idiopathic_arthritis,Diagnosis,,,,
D_4139,drug_reaction,Diagnosis,,,,
D_4140,bone_tumour,Diagnosis,"e.g. osteosarcoma,ewing's sarcoma, leukemia, lymphoma, bone metastasis",,,
D_4143,bone_metastasis,Diagnosis,,,,
D_4144,congenital_upper_airway_obstruction,Diagnosis,"e.g. choanal atresia, laryngomalacia",,,
D_4145,airway_compression,Diagnosis,"e.g. congenital neck mass, mediastinal mass",,,
D_4147,transient_tachypnea_of_the_newborn,Diagnosis,,,,
D_4152,congenital_heart_disease,Diagnosis,,,yes,
D_4154,total_anomalous_pulmonary_venous_return,Diagnosis,,,,
D_4158,hypoplastic_left_heart_syndrome,Diagnosis,,,,
D_4160,carctation_of_the_aorta,Diagnosis,,,,
D_4161,critical_aorteic_stenosis,Diagnosis,,,,
D_4162,large_avsd,Diagnosis,,,,
D_4164,birth_trauma,Diagnosis,"e.g hypoxic brain ingjury, cns bleed, birth asphyxia",,yes,
D_4165,congenital_cns_malformation,Diagnosis,,,,
D_4167,chest_wall_deformities,Diagnosis,,,,
D_4168,genetic_neuromuscular_disease,Diagnosis,"e.g. congenital myotonic dystrophy, spinal muscular atrophy, congenital myopathies",,,
D_4173,hypothermia_or_hyperthermia,Diagnosis,,,,
D_4175,croup,Diagnosis,,,,
D_4177,tracheitis,Diagnosis,,,,
D_4178,epiglottitis,Diagnosis,,,,
D_4179,laryngospasm,Diagnosis,,,,
D_4181,bronchiolitis,Diagnosis,,,,
D_4183,viral_induced_wheeze,Diagnosis,,,,
D_4187,ge_reflux,Diagnosis,,,,
D_4188,h-type_esophageal_fistula,Diagnosis,,,,
D_4189,vascular_compression_syndrome,Diagnosis,,,,
D_4190,foreign_body_aspiration,Diagnosis,,,,
D_4191,endobronchitis,Diagnosis,,,,
D_4192,structural_anomaly,Diagnosis,,,,
D_4193,pulmonary_sequestration,Diagnosis,,,,
D_4194,congenital_adenoid_cystic_malformation,Diagnosis,,,,
D_4199,laringomalacia,Diagnosis,,,,
D_4201,laryngomalacia,Diagnosis,,,,
D_4202,laryngeal_web,Diagnosis,,,,
D_4204,vocal_cord_disfunction,Diagnosis,,,,
D_4205,sublotic_stenosis,Diagnosis,,,,
D_4209,laryngeal_papilomatosis,Diagnosis,,,,
D_4210,peritonsilar/retropharyngeal_abscess,Diagnosis,,,yes,
D_4215,atypical_croup,Diagnosis,,,,
D_4216,partially-treated_bacterial_tracheitis,Diagnosis,,,,
D_4217,viral_urti,Diagnosis,,,,
D_4221,pertussis,Diagnosis,,,,
D_4234,habit_cough,Diagnosis,,,,
D_4236,mass/tumour,Diagnosis,,,,
D_4238,atypical_pneumonia,Diagnosis,,,,
D_4242,immunodeficiency,Diagnosis,,,,
D_4244,neurological,Diagnosis,chronic aspiration,,,
D_4246,sepsis_with_lactic_acidosis,Diagnosis,,,,
D_4263,pulmonary_edema,Diagnosis,,,,
D_4266,pulmonary_avm,Diagnosis,,,,
D_4268,respiratory_distress,Diagnosis,,,,
D_4269,cardiac_anomaly,Diagnosis,,,,
D_4271,neurologic_anomaly,Diagnosis,,,,
D_4272,pulmonary_anomaly,Diagnosis,,,,
D_4273,metabolic_disorder,Diagnosis,,,,
D_4276,gastrointestinal_infection,Diagnosis,,,,
D_4277,deliberate,Diagnosis,abuse,,,
D_4278,accidental,Diagnosis,,,,
D_4279,acute_illness,Diagnosis,,,,
D_4280,sudden_infant_death_syndrome_(sids),Diagnosis,"autopsy negative, 80% of sudi, risk factors: prone sleeping position, tobacco exposure, sharing a sleeping surface, prematurity",,,
D_4281,femur,Diagnosis,<1yo,,,
D_4282,scapular_without_traumatize_hx,Diagnosis,,,,
D_4283,transverse_fractures_<3yo,Diagnosis,,,,
D_4284,torus,Diagnosis,junction of metaphysis,,,
D_4285,green_stick,Diagnosis,bone vent at convex side,,,
D_4286,complete_fracture,Diagnosis,,,,
D_4287,clavicle_fracture,Diagnosis,,,,
D_4288,tibia_fibular_fracture,Diagnosis,,,,
D_4289,supra_condylar,Diagnosis,,,,
D_4290,lateral_supracondylar,Diagnosis,,,,
D_4291,<_2yo,Diagnosis,,,,
D_4292,primary_nocturnal_enuresis,Diagnosis,considered variation in the development of normal bladder control,,,
D_4293,"behavioral,_psychologic",Diagnosis,child abuse,,,
D_4296,dysfunctional_voiding,Diagnosis,,,,
D_4297,voiding_postponement,Diagnosis,,,,
D_4298,giggle_incontinence,Diagnosis,,,,
D_4299,vaginal_voiding,Diagnosis,,,,
D_4307,chronic_kidney_disease,Diagnosis,,,,
D_4310,spinal_cord_pathology,Diagnosis,,,,
D_4311,structural,Diagnosis,"ectopic ureter, posterior urethral valve",,,
D_4316,inborn_errors_of_metabolism,Diagnosis,,,,
D_4317,reyes_syndrome,Diagnosis,,,,
D_4318,electrolyte_disturbances,Diagnosis,,,,
D_4322,disorders,Diagnosis,,,,
D_4323,central_apnea,Diagnosis,,,,
D_4324,anatomical_foreign_body_aspiration,Diagnosis,,,,
D_4325,breath-holding_spell,Diagnosis,age dependent,,,
D_4328,upper_respiratory_tract_infection,Diagnosis,,,,
D_4329,empyema,Diagnosis,,,,
D_4332,volvulus,Diagnosis,,,,
D_4335,witnessed_choking_spell,Diagnosis,,,,
D_4336,non-accidental,Diagnosis,,,,
D_4337,unnoticed,Diagnosis,,,,
D_4338,factitious_by_proxy,Diagnosis,,,,
D_4339,periodic_breathing,Diagnosis,,,,
D_4340,apnea_of_infancy,Diagnosis,,,,
D_4345,febrile_seizure,Diagnosis,,,,
D_4346,hypoglycaemia,Diagnosis,,,,
D_4348,hypocalcaemia,Diagnosis,,,,
D_4349,hypoxic-isquemic_insult,Diagnosis,,,,
D_4350,brain_tumour,Diagnosis,,,,
D_4351,congenital_structural_anomalies,Diagnosis,,,,
D_4352,abusive_head_trauma,Diagnosis,,,,
D_4353,stroke/intracraneal_bleed,Diagnosis,,,,
D_4354,approach_to_pediatric_epilepsies,Diagnosis,,,,
D_4355,approach_to__non-epilepic_paroxysmal_events,Diagnosis,,,,
D_4357,benign_sleep_myoclonus,Diagnosis,,,,
D_4358,infanitle_colic,Diagnosis,,,,
D_4359,gratification_disorder,Diagnosis,infantile masturbation,,,
D_4360,shuddering_attacks,Diagnosis,,,,
D_4361,gastroesophageal_reflux/reflux_disease,Diagnosis,sandifer syndrome,,,
D_4364,breath-holding_spells,Diagnosis,,,,
D_4366,night_terrors,Diagnosis,,,,
D_4367,tic_disorder,Diagnosis,,,,
D_4368,benign_paroxysmal_torticollis,Diagnosis,,,,
D_4369,benign_paroxysmal_vertigo,Diagnosis,,,,
D_4372,daydream,Diagnosis,,,,
D_4375,migraine_and_migraine_variants,Diagnosis,,,,
D_4378,other_movement_disorders,Diagnosis,eg. chorea,,,
D_4379,benign_focal_epilepsy_of_infancy,Diagnosis,,,,
D_4380,west_syndrome,Diagnosis,,,,
D_4381,childhood_absence_epilepsy,Diagnosis,,,,
D_4382,juvenile_absence_epilepsy,Diagnosis,,,,
D_4383,juvenile_myoclonic_epilepsy,Diagnosis,,,,
D_4384,lennox_gastaut_syndrome,Diagnosis,,,,
D_4385,self-limited_epilepsy_with_centrotemporal_spikes,Diagnosis,,,,
D_4386,remote_symptomatic_epilepsy,Diagnosis,,,,
D_4387,metabolic-hipoglycemia,Diagnosis,"hypo/hypernatremia, hypocalcemia",,,
D_4389,bleed,Diagnosis,,,,
D_4390,masses,Diagnosis,,,,
D_4391,drugs/toxin/withdrawal,Diagnosis,,,,
D_4394,febrile_seizures,Diagnosis,,,,
D_4395,remote_brain_injury,Diagnosis,,,,
D_4396,cortical_malformation,Diagnosis,,,,
D_4397,genetic/metabolic_syndrome,Diagnosis,,,,
D_4399,known_epilepsy_gene,Diagnosis,,,,
D_4400,"no_known_cause,_presumed_genetic_predisposition",Diagnosis,no specific gene but twin/familly studies suggest genetic link,,,
D_4401,single_unprovoked_seizure,Diagnosis,,,,
D_4402,"if_>6_mo,_not_a_febrile_seizure,_lp",Diagnosis,,,,
D_4403,"if_neuro_deficits_or_lethargic_on_exam_need_to_rule_out_cns_infection,_ct_lp",Diagnosis,,,,
D_4404,1/3_risk_of_having_future_febrile_seizure,Diagnosis,,,,
D_4405,no_significant_increased_risk_of_epilepsy,Diagnosis,,,,
D_4406,no_brain_damage_and_no_impact_on_intelligence,Diagnosis,,,,
D_4407,eeg,Diagnosis,,,,
D_4408,consider_ct/mri_(especially_if_focal_features),Diagnosis,,,,
D_4409,consider_lp,Diagnosis,"clinical decision; higher threshold to do lp if prolonged seizure, age 6-12 mo, or focal features",,,
D_4410,work_up_source_of_fever,Diagnosis,,,,
D_4413,disruptive_mood_dysregulation_disorder,Diagnosis,,,,
D_4414,bipolar,Diagnosis,,,,
D_4415,panic_disorder_and_agoraphobia,Diagnosis,,,,
D_4417,social_phobia,Diagnosis,,,,
D_4419,selective_multism,Diagnosis,,,,
D_4420,seperation_anxiety_disorder,Diagnosis,,,,
D_4421,"liver:_hepatoblastoma,_hepatocellular_carcinoma,_adenoma",Diagnosis,,,,
D_4422,"kidney:_wilms_tumor,_renal_cell_carcinoma",Diagnosis,,,,
D_4423,muscle:_rhabdomyosarcoma,Diagnosis,,,,
D_4424,bowe:_lymphoma,Diagnosis,,,,
D_4425,adrenal:_neuroblastoma,Diagnosis,,,,
D_4426,genitourinary:_germ_cell_tumor,Diagnosis,,,,
D_4428,hydronephrosis,Diagnosis,,,,
D_4429,congenital_cystic_disease,Diagnosis,,,,
D_4432,meckles,Diagnosis,,,,
D_4438,acquired_heart_disease,Diagnosis,"e.g. kawsasaki disease with infraction, cardiomyopathy, myocarditis",,,
D_4450,bleed/trauma,Diagnosis,,,,
D_4451,prolonged_fast,Diagnosis,"e.g. malnutrition, neglect, disordered eating",,,
D_4453,small_for_gestional_age,Diagnosis,,,,
D_4454,hyperinsulinism,Diagnosis,,,,
D_4457,acth_deficiency,Diagnosis,,,,
D_4465,poisoning/intoxication,Diagnosis,"e.g. insulin, sulfonylurea drugs",,,
D_4473,trauma/head_injury,Diagnosis,,,,
D_4476,"increased_intracranial_pressure,_(e.g._hydrocephalus,_space_occupying_lesions,_idiopathic,_drugs)",Diagnosis,,,,
D_4479,seizure/status_epilepticus,Diagnosis,,,,
D_4481,sycope,Diagnosis,,,,
D_4483,immune-mediated_encephalitis,Diagnosis,,,,
D_4485,congenital_disorders_of_platelet_function,Diagnosis,,,,
D_4488,inflammatory/vasculitis,Diagnosis,,,,
D_4490,disorders_of_coagulation,Diagnosis,,,,
D_4493,"marrow_displacement,",Diagnosis,"e.g.lukemia, lymphoma, neuroblastoma, other tumour",,,
D_4499,immune_thrombocytopenia_purpura,Diagnosis,,,,
D_4500,lupus,Diagnosis,,,,
D_4501,alloimmune_destruction,Diagnosis,,,,
D_4503,hemolytic_uremic_syndrome,Diagnosis,,,,
D_4504,thrombotic_thtombocytopenia_purpura,Diagnosis,,,,
D_4506,infection/sepsis,Diagnosis,,,,
D_4508,factor_x,Diagnosis,,,,
D_4509,factor_v,Diagnosis,,,,
D_4510,factor_ii,Diagnosis,,,,
D_4511,fibrinogen,Diagnosis,,,,
D_4514,vitamin_k_antagonist,Diagnosis,e.g.coumadin,,,
D_4517,congenital_clotting_factor_deficiency,Diagnosis,extrinsic factor (factor vii deficiency),,,
D_4519,antibiotics_use,Diagnosis,,,,
D_4526,von_willebrand´s_disease_with_a_low_factor_viii,Diagnosis,,,,
D_4531,prekallikrein,Diagnosis,fletcher factor,,,
D_4532,high_molecular_weight_kiniogen_(fitzgerald_factor),Diagnosis,,,,
D_4534,mild_dehydration,Diagnosis,"infant 5%, child 3%",,,
D_4535,moderate_dehydration,Diagnosis,"infant 10%, child 6%",,,
D_4536,severe_dehydration,Diagnosis,"infant >15%, child >9%",,,
D_4539,polydipsia,Diagnosis,,,,
D_4540,abuse/neglect,Diagnosis,,,,
D_4541,inappropriate_formula,Diagnosis,,,,
D_4546,hypoaldosteronism,Diagnosis,,,,
D_4548,polyuric_acute_tubular_necrosis,Diagnosis,,,,
D_4550,insensible_losses,Diagnosis,"cystic fibrosis, burns",,,
D_4551,siadh,Diagnosis,,,,
D_4552,endocrinopathies,Diagnosis,,,,
D_4556,nephritis_syndorme,Diagnosis,,,,
D_4557,sepsis_with_capillary_leak,Diagnosis,,,,
D_4561,inappropriate_formula_preparation,Diagnosis,,,,
D_4565,post-obstructive_diuresis,Diagnosis,,,,
D_4571,sweat,Diagnosis,,,,
D_4572,respiratory_losses,Diagnosis,,,,
D_4575,hypothalamic_dysfunction,Diagnosis,,,,
D_4578,cns_malformations,Diagnosis,,,,
D_4579,congenital_hypothyroidism,Diagnosis,,,,
D_4580,teratogens/toxins,Diagnosis,"e.g. alcohol, drugs, medications",,,
D_4581,congenital_infections,Diagnosis,e.g. torch infections,,,
D_4584,neonatal_complications,Diagnosis,,,,
D_4585,trauma_and_brain_injury,Diagnosis,"hypoxia, abusive head trauma, accidental trauma",,,
D_4588,non_infectious,Diagnosis,(extremely rare. always consider and treat for bacterial sepsis first),,,
D_4591,occult_bacteremia/sepsis,Diagnosis,,,,
D_4592,skin_and_soft_tissue_infections,Diagnosis,"osteomyelitis, septic arthritis",,,
D_4595,respiratory_viruses,Diagnosis,,,,
D_4598,"consider_both:_clinical_approach_to_fever_in_the_<1month_old,_and_clinical_approach_to_fever_in_the_>3_month_old",Diagnosis,,,,
D_4603,meningitis/meningococcemia,Diagnosis,,,,
D_4605,bacterial_respiratory_tract_infections,Diagnosis,"e.g.pharyngitis, pertussis, tracheitis, pertonsillar abscess, retropharyngeal abcess/cellulitis, cervical adenitis",,,
D_4610,protozoa,Diagnosis,e.g. malaria,,,
D_4611,other_parasites,Diagnosis,,,,
